taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
2287579,"Leptaxinus incrassatus (Jeffreys, 1876)",2287579,"Leptaxinus incrassatus (Jeffreys, 1876)",4,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Lucinida,9306876,Thyasiridae,6843,Leptaxinus,2287577,Leptaxinus incrassatus,2287579
1957266,"Larentia clavaria (Haworth, 1809)",1957266,"Larentia clavaria (Haworth, 1809)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Larentia,1957193,Larentia clavaria,1957266
1381437,"Cirrospilus diallus Walker, 1838",1381437,"Cirrospilus diallus Walker, 1838",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eulophidae,5505,Cirrospilus,1381165,Cirrospilus diallus,1381437
2552195,Peniophora lycii (Pers.) Höhn. & Litsch.,2552195,Peniophora lycii (Pers.) Höhn. & Litsch.,5,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Peniophoraceae,7610,Peniophora,2513703,Peniophora lycii,2552195
3171943,Verbascum blattaria L.,3171943,Verbascum blattaria L.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Scrophulariaceae,2390,Verbascum,2928970,Verbascum blattaria,3171943
3020760,Prunus webbii Vierhapper,3020760,Prunus webbii Vierhapper,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559,Prunus webbii,3020760
5105176,"Caloptilia fidella (Reutti, 1853)",5105176,"Caloptilia fidella (Reutti, 1853)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gracillariidae,5487,Caloptilia,1750339,Caloptilia fidella,5105176
1334892,"Anthidium montanum Morawitz, 1864",1334892,"Anthidium montanum Morawitz, 1864",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Megachilidae,7911,Anthidium,1334798,Anthidium montanum,1334892
1986157,"Xanthorhoe fluctuata (Linnaeus, 1758)",1986157,"Xanthorhoe fluctuata (Linnaeus, 1758)",36,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Xanthorhoe,1986081,Xanthorhoe fluctuata,1986157
1983387,"Eupithecia insigniata (Hubner, 1790)",1983387,"Eupithecia insigniata (Hubner, 1790)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Eupithecia,1982367,Eupithecia insigniata,1983387
3924481,Ranunculus lateriflorus DC.,3924481,Ranunculus lateriflorus DC.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus lateriflorus,3924481
2151599,"Metellina merianae (Scopoli, 1763)",2151599,"Metellina merianae (Scopoli, 1763)",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Tetragnathidae,2151272,Metellina,2151593,Metellina merianae,2151599
4366941,"Gibberula philippii (Monterosato, 1878)",4366941,"Gibberula philippii (Monterosato, 1878)",8,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Neogastropoda,982,Cystiscidae,2691,Gibberula,2303929,Gibberula philippii,4366941
5373604,Arabis turrita L.,3042086,Pseudoturritis turrita (L.) Al-Shehbaz,16,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Pseudoturritis,3042085,Pseudoturritis turrita,3042086
5102514,"Stigmella crataegella (Klimesch, 1936)",5102514,"Stigmella crataegella (Klimesch, 1936)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nepticulidae,7014,Stigmella,1735652,Stigmella crataegella,5102514
2235304,"Chirocephalus kerkyrensis Pesta, 1936",2235304,"Chirocephalus kerkyrensis Pesta, 1936",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Branchiopoda,281,Anostraca,544,Chirocephalidae,3677,Chirocephalus,2235286,Chirocephalus kerkyrensis,2235304
1850522,"Argolamprotes micella (Denis & Schiffermuller, 1775)",1850522,"Argolamprotes micella (Denis & Schiffermuller, 1775)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gelechiidae,3553,Argolamprotes,1850521,Argolamprotes micella,1850522
7212837,Acronicta euphorbiae euphorbiae,7212837,Acronicta euphorbiae euphorbiae,5,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Acronicta,1782659,Acronicta euphorbiae,1782727
7464232,"Pseudomonocelis paupercula Casu, Cossu, Sanna, Lai, Scarpa & Curini-Galletti",7464232,"Pseudomonocelis paupercula Casu, Cossu, Sanna, Lai, Scarpa & Curini-Galletti",1,SPECIES,ACCEPTED,Animalia,1,Platyhelminthes,108,,,Proseriata,1110,Monocelididae,3030,Pseudomonocelis,2502638,Pseudomonocelis paupercula,7464232
4462568,"Aphthona nonstriata (Goeze, 1777)",4462568,"Aphthona nonstriata (Goeze, 1777)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Aphthona,1049119,Aphthona nonstriata,4462568
2135939,"Bolyphantes alticeps (Sundevall, 1833)",2135939,"Bolyphantes alticeps (Sundevall, 1833)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Linyphiidae,3415,Bolyphantes,2135927,Bolyphantes alticeps,2135939
4213977,Hieracium jurassicum subsp. elegantissimum (Zahn) Gottschl.,4213977,Hieracium jurassicum subsp. elegantissimum (Zahn) Gottschl.,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Hieracium,3134951,Hieracium jurassicum,3136201
2805343,Spiranthes aestivalis Rich.,2805343,Spiranthes aestivalis Rich.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Spiranthes,2805315,Spiranthes aestivalis,2805343
4532020,"Evergestis dumerlei Leraut, 2003",4532020,"Evergestis dumerlei Leraut, 2003",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Crambidae,8841,Evergestis,1891353,Evergestis dumerlei,4532020
1750173,"Phyllonorycter scabiosella (Douglas, 1853)",1750173,"Phyllonorycter scabiosella (Douglas, 1853)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gracillariidae,5487,Phyllonorycter,1749732,Phyllonorycter scabiosella,1750173
6492418,"Trivia mediterranea (Risso, 1826)",6492418,"Trivia mediterranea (Risso, 1826)",7,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Triviidae,7061,Trivia,7235113,Trivia mediterranea,6492418
2431941,"Euproctus platycephalus (Gravenhorst, 1829)",2431941,"Euproctus platycephalus (Gravenhorst, 1829)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Amphibia,131,Caudata,953,Salamandridae,6750,Euproctus,2431939,Euproctus platycephalus,2431941
5102951,"Agapeta hamana (Linnaeus, 1758)",5102951,"Agapeta hamana (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Tortricidae,5343,Agapeta,1738583,Agapeta hamana,5102951
6190982,"Stosatea italicum Latzel, 1886",1016609,"Strongylosoma italicum Latzel, 1886",10,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Diplopoda,361,Polydesmida,1247,Paradoxosomatidae,4029,Strongylosoma,1014623,Strongylosoma italicum,1016609
5347571,Genista pilosa L.,5347571,Genista pilosa L.,33,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Genista,2940025,Genista pilosa,5347571
8856406,"Charpentieria itala baldensis (Charpentier, 1852)",8856406,"Charpentieria itala baldensis (Charpentier, 1852)",2,SUBSPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Clausiliidae,3243939,Charpentieria,3243943,Charpentieria itala,7969748
3085368,Agrostemma githago L.,3085368,Agrostemma githago L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Agrostemma,3085365,Agrostemma githago,3085368
2914789,Galium magellense Ten.,2914789,Galium magellense Ten.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027,Galium magellense,2914789
1008307,"Puellina setiformis Harmelin & Aristegui, 1988",1008218,"Cribrilaria setiformis Harmelin & Aristegui, 1988",2,SPECIES,SYNONYM,Animalia,1,Bryozoa,53,Gymnolaemata,252,Cheilostomatida,467,Cribrilinidae,5802,Cribrilaria,1008211,Cribrilaria setiformis,1008218
5414335,Primula vulgaris Hudson,7290927,Primula acaulis subsp. acaulis,15,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Primula,8026112,Primula acaulis,9500949
5121105,"Coleophora hemerobiella (Scopoli, 1763)",5121105,"Coleophora hemerobiella (Scopoli, 1763)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Coleophoridae,8838,Coleophora,1843897,Coleophora hemerobiella,5121105
6276450,"Cassida ferruginea Goeze, 1777",6276450,"Cassida ferruginea Goeze, 1777",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Cassida,1048148,Cassida ferruginea,6276450
4362116,"Tectonatica rizzae (Philippi, 1844)",4362116,"Tectonatica rizzae (Philippi, 1844)",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Naticidae,7072,Tectonatica,2300395,Tectonatica rizzae,4362116
8226993,Carex flacca subsp. serrulata (Biv.) Greuter,2728011,Carex flacca subsp. erythrostachys (Hoppe) J.Holub,20,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex flacca,2727938
1750166,"Phyllonorycter issikii (Kumata, 1963)",1750166,"Phyllonorycter issikii (Kumata, 1963)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gracillariidae,5487,Phyllonorycter,1749732,Phyllonorycter issikii,1750166
7390430,"Stenoptilia lutescens (Herrich-Schaffer, 1855)",7390430,"Stenoptilia lutescens (Herrich-Schaffer, 1855)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pterophoridae,8863,Stenoptilia,1858722,Stenoptilia lutescens,7390430
8729638,Taraxacum spetanum,8729638,Taraxacum spetanum,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Taraxacum,7787708,Taraxacum spetanum,8729638
2772946,Ornithogalum comosum L.,2772946,Ornithogalum comosum L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Ornithogalum,2750656,Ornithogalum comosum,2772946
7786845,Campanula scheuchzeri subsp. scheuchzeri,7786845,Campanula scheuchzeri subsp. scheuchzeri,4,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Campanulaceae,8801,Campanula,3161935,Campanula scheuchzeri,5410226
3049820,Draba siliquosa M.Bieb.,3049820,Draba siliquosa M.Bieb.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Draba,3049396,Draba siliquosa,3049820
2426617,"Discoglossus pictus Otth, 1837",2426617,"Discoglossus pictus Otth, 1837",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Amphibia,131,Anura,952,Alytidae,6726,Discoglossus,2426614,Discoglossus pictus,2426617
7029225,"Setaria tundra Isaichikov & Rajewskaja, 1928",7029225,"Setaria tundra Isaichikov & Rajewskaja, 1928",3,SPECIES,ACCEPTED,Animalia,1,Nematoda,5967481,Secernentea,250,Spirurida,973,Onchocercidae,2715,Setaria,3248997,Setaria tundra,7029225
2767461,Oncostema elongata (Parl.) Speta,2767432,Scilla peruviana L.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Scilla,9555189,Scilla peruviana,2767432
3128081,Centaurea sphaerocephala L.,3128081,Centaurea sphaerocephala L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469,Centaurea sphaerocephala,3128081
3289084,"Corticium roseum Pers., 1794",3289084,"Corticium roseum Pers., 1794",1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Corticiales,1301,Corticiaceae,8461,Corticium,2555861,Corticium roseum,3289084
5143947,"Alsophila aescularia (Denis & Schiffermuller, 1775)",5143947,"Alsophila aescularia (Denis & Schiffermuller, 1775)",5,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Alsophila,1957999,Alsophila aescularia,5143947
5724187,"Rissoella inflata (Monterosato, 1880)",5724187,"Rissoella inflata (Monterosato, 1880)",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Rissoellidae,2700,Rissoella,2298041,Rissoella inflata,5724187
1004114,"Entalophoroecia Harmelin, 1976",1004114,"Entalophoroecia Harmelin, 1976",4,GENUS,ACCEPTED,Animalia,1,Bryozoa,53,Stenolaemata,226,Cyclostomatida,1497,Annectocymidae,5629,Entalophoroecia,1004114,,
2303672,"Drilliola loprestiana (Calcara, 1841)",2303672,"Drilliola loprestiana (Calcara, 1841)",6,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Neogastropoda,982,Borsoniidae,6104315,Drilliola,2303670,Drilliola loprestiana,2303672
2286550,"Acanthocardia tuberculata (Linnaeus, 1758)",2286550,"Acanthocardia tuberculata (Linnaeus, 1758)",3,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Cardiida,9529005,Cardiidae,6858,Acanthocardia,2286547,Acanthocardia tuberculata,2286550
1878470,"Ephestia elutella (Hubner, 1796)",1878470,"Ephestia elutella (Hubner, 1796)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pyralidae,5336,Ephestia,1878460,Ephestia elutella,1878470
3368801,Anthracoidea rupestris Kukkonen,3368801,Anthracoidea rupestris Kukkonen,1,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Ustilaginomycetes,148,Ustilaginales,1121,Anthracoideaceae,3824,Anthracoidea,2556946,Anthracoidea rupestris,3368801
3122770,Anthemis triumfetti All.,7335912,Cota triumfettii subsp. triumfettii,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Cota,7925185,Cota triumfettii,5390630
7689,Orchidaceae,7689,Orchidaceae,4,FAMILY,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,,,,
2171142,"Cyrba algerina (Lucas, 1846)",2171142,"Cyrba algerina (Lucas, 1846)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Salticidae,5644,Cyrba,2171141,Cyrba algerina,2171142
2857192,"Allium anzalonei Brullo, P.Pavone & C.Salmeri",2857192,"Allium anzalonei Brullo, P.Pavone & C.Salmeri",1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Allium,9624496,Allium anzalonei,2857192
7620431,"Crombrugghia buvati (Bigot & Picard, 1988)",1860063,"Crombrugghia distans (Zeller, 1847)",1,SPECIES,SYNONYM,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pterophoridae,8863,Crombrugghia,1860060,Crombrugghia distans,1860063
4438227,"Stenus similis Herbst, 1784",4438227,"Stenus similis Herbst, 1784",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Stenus,1040427,Stenus similis,4438227
2141040,"Liocranum rupicola (Walckenaer, 1830)",2141040,"Liocranum rupicola (Walckenaer, 1830)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Liocranidae,7378,Liocranum,2141035,Liocranum rupicola,2141040
1431740,"Philopotamus ludificatus McLachlan, 1878",1431740,"Philopotamus ludificatus McLachlan, 1878",12,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Trichoptera,1003,Philopotamidae,7973,Philopotamus,8046676,Philopotamus ludificatus,1431740
2653321,Ephedra distachya L.,2653321,Ephedra distachya L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Gnetopsida,282,Ephedrales,424,Ephedraceae,3114,Ephedra,2653237,Ephedra distachya,2653321
3666323,Epilobium dodonaei Vill.,3666323,Epilobium dodonaei Vill.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Onagraceae,2430,Epilobium,3189067,Epilobium dodonaei,3666323
6522493,"Haliris trapezoidea (Seguenza, 1876)",6522493,"Haliris trapezoidea (Seguenza, 1876)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,,,Verticordiidae,3468,Haliris,2288570,Haliris trapezoidea,6522493
5356908,Lotus edulis L.,5356908,Lotus edulis L.,13,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lotus,10220564,Lotus edulis,5356908
3034501,Bunium bulbocastanum L.,3034501,Bunium bulbocastanum L.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Bunium,3034500,Bunium bulbocastanum,3034501
1357074,"Andrena semilaevis Pérez, 1903",1357074,"Andrena semilaevis Pérez, 1903",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Andrenidae,7901,Andrena,1345710,Andrena semilaevis,1357074
5420901,Punica granatum L.,5420901,Punica granatum L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Lythraceae,6684,Punica,3188663,Punica granatum,5420901
7319269,Polystichum aculeatum Roth,7319269,Polystichum aculeatum Roth,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Polystichum,2651085,Polystichum aculeatum,7319269
5414608,Linaria elatine (L.) Mill.,7893396,Kickxia elatine subsp. elatine,3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Kickxia,3170816,Kickxia elatine,3170819
5261520,Chaenotheca hispidula (Ach.) Zahlbr.,5261520,Chaenotheca hispidula (Ach.) Zahlbr.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Coniocybaceae,6243,Chaenotheca,2610335,Chaenotheca hispidula,5261520
5772202,"Mythimna pudorina (Denis & Schiffermuller, 1775)",5772202,"Mythimna pudorina (Denis & Schiffermuller, 1775)",12,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Mythimna,1767644,Mythimna pudorina,5772202
1983528,"Eupithecia ultimaria Boisduval, 1840",1983528,"Eupithecia ultimaria Boisduval, 1840",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Eupithecia,1982367,Eupithecia ultimaria,1983528
1441922,"Halesus rubricollis (Pictet, 1834)",1441922,"Halesus rubricollis (Pictet, 1834)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Trichoptera,1003,Limnephilidae,4396,Halesus,1441921,Halesus rubricollis,1441922
4206944,"Centaurea ambigua subsp. nigra Pignatti, 1980",3127840,Centaurea delucae C.Guarino & Rampone,2,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469,Centaurea delucae,3127840
5268169,Frustulia rhomboides (Ehrenberg) De Toni,5268169,Frustulia rhomboides (Ehrenberg) De Toni,4,SPECIES,ACCEPTED,Chromista,4,Ochrophyta,98,Bacillariophyceae,7947184,Naviculales,7763029,Amphipleuraceae,8328409,Frustulia,8362413,Frustulia rhomboides,5268169
5757141,"Cymindis humeralis (Geoffroy, 1785)",5757141,"Cymindis humeralis (Geoffroy, 1785)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Cymindis,1035370,Cymindis humeralis,5757141
6909699,"Gyas annulatus (Olivier, 1791)",6909699,"Gyas annulatus (Olivier, 1791)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Opiliones,907,Phalangiidae,3253416,Gyas,6006583,Gyas annulatus,6909699
2608953,Phaeorrhiza nimbosa (Fr.) H.Mayrhofer & Poelt,2608953,Phaeorrhiza nimbosa (Fr.) H.Mayrhofer & Poelt,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Physciaceae,8369,Phaeorrhiza,2608952,Phaeorrhiza nimbosa,2608953
5663962,Viola reichenbachiana Jord. ex Boreau,5663962,Viola reichenbachiana Jord. ex Boreau,17,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237,Viola reichenbachiana,5663962
4374829,"Microgloma pusilla (Jeffreys, 1879)",4374829,"Microgloma pusilla (Jeffreys, 1879)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Nuculanida,9405932,Yoldiidae,6873,Microgloma,2285443,Microgloma pusilla,4374829
4048899,Linum austriacum subsp. tommasinii (Reichenb.) Greuter & Burdet,4048899,Linum austriacum subsp. tommasinii (Reichenb.) Greuter & Burdet,2,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Linaceae,2493,Linum,2873855,Linum austriacum,2873877
9015499,"Basidioradulum radula (Fr.) Nobles, 1967",7916380,"Xylodon radula (Fr.) Ţura, Zmitr., Wasser & Spirin, 2011",3,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Schizoporaceae,3298,Xylodon,2519089,Xylodon radula,7916380
2275209,"Ophiacantha setosa (Bruzelius, 1805)",2275209,"Ophiacantha setosa (Bruzelius, 1805)",3,SPECIES,ACCEPTED,Animalia,1,Echinodermata,50,Ophiuroidea,350,Ophiacanthida,9659424,Ophiacanthidae,3222,Ophiacantha,2275033,Ophiacantha setosa,2275209
8152481,Saxifraga mutata subsp. mutata,8152481,Saxifraga mutata subsp. mutata,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833,Saxifraga mutata,3752655
6175391,"Carduelis chloris aurantiiventris (Cabanis, 1851)",6093176,"Chloris chloris aurantiiventris (Cabanis, 1851)",15,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Fringillidae,5242,Chloris,3241514,Chloris chloris,5845582
7228216,Asphodelus macrocarpus subsp. macrocarpus,7228216,Asphodelus macrocarpus subsp. macrocarpus,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asphodelaceae,4259209,Asphodelus,2765647,Asphodelus macrocarpus,2778420
7302596,Trifolium striatum var. striatum,7302596,Trifolium striatum var. striatum,1,VARIETY,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,Trifolium striatum,5358683
8278530,Hutchinsia alpina (L.) R.Br.,5376139,Hornungia alpina (L.) O.Appel,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Hornungia,7376101,Hornungia alpina,5376139
5777888,"Pomatias elegans (O.F.Müller, 1774)",5777888,"Pomatias elegans (O.F.Müller, 1774)",20,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Pomatiidae,4362966,Pomatias,3244720,Pomatias elegans,5777888
8204291,Hypericum tomentosum L.,8204291,Hypericum tomentosum L.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Hypericaceae,4900406,Hypericum,3189452,Hypericum tomentosum,8204291
5586948,Sabulina villarsii Rchb.,5586948,Sabulina villarsii Rchb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Sabulina,3085409,Sabulina villarsii,5586948
2286678,"Pisidium Pfeiffer, 1821",2286678,"Pisidium Pfeiffer, 1821",1,GENUS,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Sphaeriida,10495862,Sphaeriidae,3247675,Pisidium,2286678,,
1991751,"Pygmaena fusca Thunberg, 1792",1991751,"Pygmaena fusca Thunberg, 1792",3,SPECIES,DOUBTFUL,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Macaria,3256294,Pygmaena fusca,1991751
2706050,Hordeum L.,2706050,Hordeum L.,3,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Hordeum,2706050,,
2605275,Cetraria aculeata (Schreb.) Fr.,2605275,Cetraria aculeata (Schreb.) Fr.,4,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Cetraria,2601309,Cetraria aculeata,2605275
9341652,"Trigonella wojciechowskii Coulot & Rabaute, 2013",2971074,Melilotus neapolitanus Ten.,9,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Melilotus,4924408,Melilotus neapolitanus,2971074
5760721,"Harpactus tumidus (Panzer, 1801)",5760721,"Harpactus tumidus (Panzer, 1801)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Harpactus,3258997,Harpactus tumidus,5760721
